Time,Temperature,NO2,CO,O3,SO2,Humidity,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1,PM 10
2016-10-28 22:44:51.946613,34.2,305.306216250459,1345.737380564934,1068.837978342956,356.14263881813537,48.5,17.35,25.872,171,213,-0.01,0.26,-1,0,2.0697054862976074
2016-10-28 22:44:54.264309,34.2,305.87086416396386,1345.5565301384095,1067.3396371626663,357.34880543511173,48.5,17.16,24.848,173,215,-0.01,1.284,-1,0,19.962461471557617
2016-10-28 22:44:56.584998,34.2,307.3091182832691,1346.352272015117,1061.0854690278743,355.86138023480464,48.5,17.03,25.872,173,215,-0.01,0.26,0,0,14.601103782653809
2016-10-28 22:44:58.894414,34.2,309.5215437556816,1346.316101929812,1057.3907540013927,355.96955661300876,48.5,17.080000000000002,24.848,171,213,0.0,0.26,0,0,23.898653030395508
2016-10-28 22:45:01.203987,34.2,309.567709937289,1344.796958347007,1056.2401507059485,357.4569818133159,48.5,17.1,24.848,172,214,0.0,0.26,-1,0,14.768102645874023
2016-10-28 22:45:03.523873,34.2,309.95479561384263,1347.4012044889587,1056.2299231211,357.25144669472786,48.5,17.5,24.848,173,215,0.0,0.26,-1,0,9.256393432617188
2016-10-28 22:45:05.834210,34.2,307.4050018912228,1348.884177986459,1058.5899383248668,354.19005519155047,48.5,17.51,25.872,172,214,0.0,0.26,-1,0,13.419066429138184
2016-10-28 22:45:08.149998,34.2,306.6485867618104,1348.2692865362758,1061.5175844877192,356.64025015787456,48.5,17.1,25.872,172,214,-0.01,1.284,0,0,23.668441772460938
2016-10-28 22:45:10.462665,34.2,309.31202031607916,1345.2671694559706,1062.376701614984,351.92916888708396,48.5,17.68,25.872,173,212,-0.01,0.26,-1,0,9.632856369018555
2016-10-28 22:45:12.787988,34.2,306.89007140406426,1344.6522780057874,1061.6658844680207,352.7242652668844,48.5,17.3,24.848,173,215,-0.01,0.26,0,0,39.186012268066406
2016-10-28 22:45:15.105128,34.2,307.96964980472774,1344.1097267262141,1062.921320508161,354.43886086142,48.5,17.34,25.872,175,215,0.0,0.26,-1,0,12.142531394958496
2016-10-28 22:45:17.416794,34.2,307.4050018912228,1345.3395096265801,1062.94433257407,358.3927074847818,48.5,17.17,24.848,174,216,0.0,0.26,0,0,9.012837409973145
2016-10-28 22:45:19.715552,34.2,305.93478656926646,1345.701210479629,1065.8080563316196,357.5056611835078,48.5,17.19,25.872,173,215,0.0,0.26,-1,0,31.95386505126953
2016-10-28 22:45:22.026754,34.2,306.9824037672788,1346.5331224416414,1068.1987542899312,356.46175913383775,48.5,17.56,24.848,173,215,-0.01,0.26,-1,0,31.533164978027344
2016-10-28 22:45:24.345356,34.2,305.0114629371197,1345.3033395412754,1066.835928608883,356.79169708736026,48.5,17.68,24.848,171,212,0.0,0.26,-1,0,15.178003311157227
2016-10-28 22:45:26.657661,34.2,306.1940274352152,1343.531005361336,1068.6053007876549,356.85119409537265,48.5,17.26,24.848,173,214,0.0,0.26,-1,0,23.300710678100586
2016-10-28 22:45:28.967780,34.2,304.74156833695406,1347.6543950860928,1070.3235350421849,355.114963225196,48.5,17.150000000000002,25.872,173,214,0.0,0.26,0,0,32.757972717285156
2016-10-28 22:45:31.272792,34.2,302.7280125699266,1346.7863130387757,1068.664109400533,355.4935805489104,48.5,17.47,24.848,174,217,0.0,0.26,0,0,12.519392013549805
2016-10-28 22:45:33.583388,34.2,306.1478612536078,1344.6161079204826,1067.592769887664,354.8391134607755,48.5,17.3,23.824,174,216,0.0,0.26,0,0,17.361520767211914
2016-10-28 22:45:35.892677,34.2,306.9859550120177,1344.0012164702996,1069.3263455194665,356.94314401684613,48.5,17.51,25.872,172,214,-0.01,32.0,-1,0,71.2705078125
2016-10-28 22:45:38.216380,34.2,303.6761949152465,1344.3629173233483,1070.0013661194603,357.0459115761402,48.5,17.1,25.872,172,214,-0.01,0.26,0,0,11.894126892089844
2016-10-28 22:45:40.536168,34.2,303.6939511389417,1345.6288703090192,1069.8147126959773,357.53270527805876,48.5,17.5,25.872,171,213,-0.01,0.26,-1,0,32.845970153808594
2016-10-28 22:45:42.845595,34.2,303.87151337589296,1346.099081417983,1069.0144041815904,355.7856567700617,48.5,17.53,25.872,171,213,-0.01,0.26,-1,0,36.79172134399414
2016-10-28 22:45:45.153012,34.2,305.45181728475904,1346.1352515032877,1069.2828782838608,355.2610013357716,48.5,17.21,25.872,174,217,0.0,0.26,0,0,17.233516693115234
2016-10-28 22:45:47.464433,34.2,305.92058159031023,1344.833128432312,1069.4772023959804,351.1881606963854,48.5,17.150000000000002,25.872,175,217,0.0,1.284,0,0,22.834575653076172
2016-10-28 22:45:49.780528,34.2,302.90557480687784,1345.8820609061536,1069.7917006300684,353.01093266912534,48.5,17.29,25.872,172,214,0.0,0.26,-1,0,38.259559631347656
2016-10-28 22:45:52.091634,34.2,305.1464102372029,1347.292694233044,1068.8354214467436,356.1318211803151,48.5,17.04,24.848,171,213,-0.01,32.0,0,0,24.93307876586914
2016-10-28 22:45:54.414085,34.2,304.6030697921318,1346.352272015117,1066.4549510732804,359.8206356770767,48.5,17.45,24.848,175,216,0.0,0.26,-1,0,27.95241928100586
2016-10-28 22:45:56.724153,34.2,304.66344095269517,1343.9650463849946,1066.9203061838823,358.00327252324684,48.5,17.41,24.848,176,215,-0.01,0.26,-1,0,48.46892166137695
2016-10-28 22:45:59.034531,34.2,306.38579465112275,1346.4607822710316,1069.178045539165,355.5801216514738,48.5,17.51,25.872,172,214,0.0,32.0,-1,0,28.28108024597168
