Time,Temperature,NO2,CO,O3,SO2,Humidity,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1,PM 10
2016-11-01 18:41:33.755810,22.3,-152.22007722007723,458.63034623217925,-136.17145721925132,197.21283783783784,59.9,0.0,28.928,0,0,0.0,32.0,-1,0,0.009600204415619373
2016-11-01 18:41:37.045051,22.3,-154.68146718146718,454.0020366598778,-134.9431818181818,195.94594594594597,59.9,0.0,28.928,0,0,0.0,29.952,-1,0,3.0073928833007812
2016-11-01 18:41:40.343608,22.3,-157.86679536679537,455.010183299389,-134.61731283422458,196.5793918918919,60.0,0.0,29.952,0,0,-0.01,30.976,0,0,5.435530185699463
