Time,Temperature,NO2,CO,O3,SO2,Humidity,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1,PM 10
2016-10-24 11:18:29.622225,21.2,0.5986602634803923,1.1640248371138995,1.1819655289310953,0.22987488281249996,55.6,16.59,25.872,167,208,-0.01,2.308,-1,0,0.0
2016-10-24 11:18:32.050885,21.2,0.5986629197303921,1.1640314533059846,1.1819750717756186,0.22986369698660708,55.6,16.72,26.896,168,209,-0.01,2.308,0,0,1.760983943939209
2016-10-24 11:18:34.474609,21.2,0.5986729090073527,1.1640363851351352,1.1819760920936397,0.22986223493303562,55.5,16.85,26.896,167,207,-0.01,1.284,-1,0,2.2575650215148926
2016-10-24 11:18:36.905283,21.2,0.5986757291666664,1.1640362693050195,1.1819849458922262,0.22986621372767846,55.5,16.82,26.896,167,208,0.0,2.308,0,0,2.05283784866333
2016-10-24 11:18:39.328791,21.2,0.5986429090073528,1.1640366873793437,1.1819804350706715,0.2298675306919642,55.5,16.740000000000002,25.872,169,209,0.0,2.308,0,0,2.337858200073242
2016-10-24 11:18:41.755029,21.2,0.5986615410539216,1.1640333910472973,1.1819783900176677,0.22987002790178568,55.5,17.12,25.872,167,209,-0.01,2.308,-1,0,2.166382074356079
2016-10-24 11:18:44.179772,21.2,0.5986510707720586,1.1640345825289575,1.1819836086572437,0.2298703124999999,55.5,17.01,26.896,170,206,0.0,3.332,0,0,1.7227071523666382
2016-10-24 11:18:46.594994,21.2,0.5986596047794116,1.1640138175675676,1.1819774204946996,0.22986725446428571,55.5,16.69,25.872,167,208,-0.01,2.308,-1,0,1.7153444290161133
2016-10-24 11:18:49.009767,21.2,0.5986786458333334,1.1640211691602318,1.181974581492933,0.22986524274553577,55.5,17.080000000000002,26.896,166,205,-0.01,2.308,-1,0,16.773202896118164
2016-10-24 11:18:51.444465,21.2,0.5986681832107841,1.164033634773166,1.1819798928886927,0.2298670842633929,55.5,17.2,25.872,168,209,-0.01,2.308,-1,0,1.9270161390304565
2016-10-24 11:18:53.875773,21.2,0.5986614430147056,1.1640333982866797,1.1819852440371026,0.22987535435267858,55.5,16.93,26.896,168,209,0.0,3.332,0,0,2.7472500801086426
2016-10-24 11:18:56.297686,21.2,0.5986664767156862,1.1640265522442086,1.1819860324646643,0.22987616350446435,55.5,17.07,25.872,165,205,-0.01,2.308,-1,0,3.274534225463867
2016-10-24 11:18:58.727561,21.2,0.5986663526348039,1.1640154126447877,1.181965409673145,0.22986479631696427,55.5,17.07,26.896,166,207,-0.01,3.332,0,0,2.1597862243652344
2016-10-24 11:19:01.154217,21.2,0.5986470695465687,1.164029896838803,1.18197464885159,0.22987025669642866,55.6,17.05,25.872,170,213,0.0,1.284,0,0,3.2412099838256836
2016-10-24 11:19:03.581820,21.2,0.5986716835171568,1.1640332740106178,1.1819850242932861,0.22987176060267842,55.6,17.2,26.896,168,211,-0.01,1.284,-1,0,2.4112462997436523
2016-10-24 11:19:06.004488,21.2,0.598655070465686,1.1640266029198845,1.1819920329063605,0.2298617606026785,55.6,16.88,25.872,170,211,0.0,30.976,-1,0,2.350581407546997
2016-10-24 11:19:08.440423,21.2,0.5986713265931372,1.1640226821911197,1.1819945947438164,0.2298725669642857,55.6,17.330000000000002,25.872,170,211,-0.01,2.308,0,0,2.13984751701355
