Time,Temperature,NO2,CO,O3,SO2,Humidity,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1,PM 10
2016-10-28 23:30:27.075178,34.1,317.46567823688076,-1390.2627555752483,-1078.7075977216546,386.8701390470242,48.1,17.53,25.872,176,218,0.0,0.26,0,0,17.876379013061523
2016-10-28 23:30:29.393299,34.1,320.43807008344487,-1391.0584974519556,-1077.2527237769707,386.8647302281142,48.1,17.51,25.872,173,214,-0.01,0.26,-1,0,16.941917419433594
2016-10-28 23:30:31.714004,34.1,318.80804874823235,-1389.069142760187,-1077.3089754936368,386.6970568418978,48.1,17.69,24.848,173,214,-0.01,1.284,0,0,22.65789794921875
2016-10-28 23:30:34.023210,34.1,317.8669688923907,-1387.3329786655527,-1077.4981858133322,387.5246061351595,48.1,17.830000000000002,25.872,172,214,0.0,0.26,-1,0,36.51024627685547
2016-10-28 23:30:36.321346,34.1,315.5480060778071,-1389.7202042956749,-1080.0883216761874,388.8497667681603,48.1,17.580000000000002,25.872,175,217,-0.01,0.26,-1,0,41.94825744628906
