Time,Temperature,NO2,CO,O3,SO2,Humidity,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1,PM 10
2016-10-28 23:28:29.366339,34.1,305.04697538451023,-1347.003333550605,-1075.5805136542585,358.55497205208803,48.2,18.04,24.848,182,226,-0.01,0.26,0,0,0.0
2016-10-28 23:28:31.679494,34.1,306.2579498405178,-1347.1841839771294,-1075.1151585436564,360.2154794575217,48.2,18.11,24.848,178,221,-0.01,0.26,-1,0,13.887367248535156
2016-10-28 23:28:33.999122,34.1,303.76142478898294,-1347.6905651713978,-1075.255787835322,360.4372410328402,48.2,18.150000000000002,24.848,177,219,-0.01,30.976,-1,0,18.268287658691406
2016-10-28 23:28:36.323794,34.1,305.47312475319285,-1350.3309813986548,-1076.708104883794,361.2377462315509,48.2,17.75,24.848,182,226,0.0,1.284,-1,0,32.24475860595703
2016-10-28 23:28:38.640460,34.1,304.40420008674676,-1348.848007901154,-1073.2435105164009,361.65422528763696,48.2,17.75,24.848,179,222,0.0,0.26,0,0,51.12378692626953
2016-10-28 23:28:40.950839,34.1,304.67764593165145,-1347.0395036359098,-1072.2667761633793,360.9618964671304,48.2,18.19,24.848,178,221,-0.01,0.26,-1,0,8.452807426452637
2016-10-28 23:28:43.266737,34.1,303.7117073626366,-1345.737380564934,-1073.3330018838244,359.52315063701496,48.2,17.7,24.848,181,225,-0.01,0.26,-1,0,47.94256591796875
2016-10-28 23:28:45.578427,34.1,304.0171144101928,-1349.0288583276786,-1074.2407000391192,361.24856386937137,48.2,17.92,24.848,177,222,0.0,32.0,0,0,50.61558151245117
2016-10-28 23:28:47.884171,34.1,305.2103326425052,-1347.582054915483,-1074.496389660329,361.19447568026925,48.2,18.09,24.848,178,222,-0.01,1.284,0,0,35.36445999145508
2016-10-28 23:28:50.197805,34.1,302.937536009529,-1350.6926822517037,-1074.5782103391161,357.59761110498124,48.2,17.85,24.848,180,224,-0.01,0.26,-1,0,47.36872863769531
2016-10-28 23:28:52.499507,34.1,305.1606152161589,-1347.8714155979221,-1074.7750913474476,358.35484575241026,48.2,18.03,24.848,178,221,-0.01,0.26,0,0,36.62276840209961
2016-10-28 23:28:54.808976,34.1,301.92188001416787,-1343.6756857025555,-1073.951770767152,359.26893614823535,48.2,17.87,24.848,179,222,-0.01,0.26,0,0,23.652599334716797
2016-10-28 23:28:57.125645,34.1,309.95124436910373,-1346.8948232946902,-1073.9645552482125,361.96252796551875,48.2,17.580000000000002,24.848,176,219,0.0,1.284,-1,0,8.919333457946777
2016-10-28 23:28:59.433233,34.1,310.40225245095996,-1345.5203600531047,-1074.9975413179002,358.93358937580246,48.1,17.77,24.848,179,222,0.0,1.284,-1,0,4.6002583503723145
2016-10-28 23:29:01.743810,34.1,306.9646475435836,-1346.316101929812,-1073.555451854277,358.94440701362294,48.1,18.01,24.848,177,218,-0.01,0.26,0,0,9.283988952636719
