Time,Temperature,NO2,CO,O3,SO2,Humidity,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1,PM 10
2016-10-28 23:04:51.835592,34.3,305.51573969006137,-1345.8097207355438,-1073.6756259762456,358.16012827164286,48.0,17.330000000000002,25.872,172,213,-0.01,0.26,0,0,12.553311347961426
2016-10-28 23:04:54.178419,34.3,303.74366856528775,-1349.2820489248131,-1074.862025818659,360.7779966241833,48.0,17.35,25.872,172,214,0.0,0.26,-1,0,14.10604476928711
2016-10-28 23:04:56.484409,34.3,304.12720299710264,-1347.2565241477391,-1073.4736311754898,357.9870460665162,48.0,17.32,25.872,174,216,-0.01,0.26,-1,0,33.27506637573242
2016-10-28 23:04:58.796757,34.3,306.75867534872015,-1347.292694233044,-1073.1770312148865,361.2215197748203,48.0,17.52,24.848,172,214,-0.01,1.284,-1,0,30.667940139770508
2016-10-28 23:05:01.107165,34.3,305.88506914292014,-1349.318219010118,-1072.3818364929236,361.27560796392237,48.0,17.400000000000002,24.848,171,213,-0.01,0.26,-1,0,42.52459716796875
2016-10-28 23:05:03.418483,34.3,304.4361612893979,-1345.9905711620681,-1070.7658780868776,360.42101457610966,48.0,17.66,25.872,173,215,-0.01,0.26,-1,0,7.0618696212768555
2016-10-28 23:05:05.722544,34.3,306.87231518036907,-1349.5352395219472,-1071.338622838388,357.74364921555684,48.0,17.330000000000002,24.848,173,216,0.0,0.26,0,0,5.6258649826049805
2016-10-28 23:05:08.032505,34.3,304.0987930391903,-1345.9905711620681,-1067.7564112452383,358.87409236779007,48.0,17.19,25.872,175,217,0.0,32.0,-1,0,30.098094940185547
2016-10-28 23:05:10.352834,34.3,305.61517454275406,-1348.1607762803612,-1064.6983633755692,356.5861619687724,48.0,17.44,24.848,170,211,-0.01,0.26,-1,0,18.64099884033203
2016-10-28 23:05:12.674312,34.3,306.30766726686414,-1346.3884421004218,-1067.6311233308456,357.8139638613895,48.0,17.44,25.872,174,216,-0.01,0.26,-1,0,15.01611328125
2016-10-28 23:05:14.993771,34.3,306.9681987883228,-1346.5692925269464,-1067.1606544278195,357.5543405536996,48.0,17.29,25.872,172,214,-0.01,32.0,-1,0,61.902809143066406
2016-10-28 23:05:17.295692,34.3,304.2124328708392,-1345.8097207355438,-1068.8609904088646,360.2317059142524,48.0,17.490000000000002,25.872,171,213,-0.01,32.0,-1,0,51.554969787597656
2016-10-28 23:05:19.613808,34.3,307.58256412817406,-1346.062911332678,-1069.758460979311,358.5495632331779,48.0,17.31,25.872,175,217,0.0,32.0,-1,0,61.232582092285156
2016-10-28 23:05:21.922679,34.3,307.09604359892774,-1344.5437677498728,-1070.0601747323387,355.4394923598084,48.0,17.47,25.872,173,215,0.0,30.976,-1,0,47.786346435546875
2016-10-28 23:05:24.230786,34.3,306.84390522245656,-1350.909702763533,-1070.978100472482,355.7748391322413,48.0,17.48,24.848,174,216,-0.01,32.0,-1,0,4.424490451812744
2016-10-28 23:05:26.553367,34.3,304.4858787157439,-1346.9309933799952,-1069.8581799315828,356.1372299992252,48.0,17.16,25.872,176,219,-0.01,32.0,0,0,5.704583168029785
2016-10-28 23:05:28.864237,34.3,305.63293076644925,-1347.2565241477391,-1071.0957176982383,358.64151315465136,48.0,17.150000000000002,24.848,173,214,-0.01,32.0,-1,0,19.181293487548828
2016-10-28 23:05:31.174630,34.3,306.1301050299129,-1345.6650403943243,-1067.7538543490261,356.57534433095196,48.0,17.04,24.848,174,216,-0.01,32.0,-1,0,11.836610794067383
