Time,Temperature,NO2,CO,O3,SO2,Humidity,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1,PM 10
2016-10-28 23:12:20.126078,34.3,307.24164463322757,-1348.558647218715,-1063.839246248304,355.0230133037225,48.0,17.150000000000002,25.872,173,217,-0.01,0.26,0,0,1.209647536277771
2016-10-28 23:12:22.454048,34.3,305.93833781400537,-1347.6543950860928,-1065.189287448292,353.0271591258559,48.0,17.17,25.872,176,219,-0.01,1.284,0,0,28.305648803710938
2016-10-28 23:12:24.766137,34.3,305.7572243323152,-1346.2799318445072,-1065.3273598437452,358.31698402003883,48.0,17.3,25.872,173,214,0.0,1.284,-1,0,6.816100120544434
2016-10-28 23:12:27.084015,34.3,305.08248783190027,-1346.5331224416414,-1067.1095165035774,354.7904340905835,48.0,17.47,25.872,171,212,0.0,0.26,-1,0,6.545917510986328
2016-10-28 23:12:29.400422,34.3,306.66279174076664,-1348.3416267068856,-1068.7331455982599,358.6469219735615,48.0,17.42,25.872,170,215,-0.01,0.26,-1,0,86.96528625488281
2016-10-28 23:12:31.716557,34.3,304.29411149983673,-1345.7735506502388,-1066.0816442263142,355.6991156674984,48.0,17.38,25.872,171,213,0.0,0.26,-1,0,13.520214080810547
2016-10-28 23:12:34.027799,34.3,305.53349591375655,-1344.8692985176167,-1068.6666662967452,357.8896873261325,48.0,17.51,25.872,174,216,-0.01,0.26,-1,0,20.509485244750977
2016-10-28 23:12:36.340929,34.3,305.9845039956128,-1348.9203480717638,-1065.8259546051045,357.7761021290181,48.0,17.51,25.872,173,214,-0.01,0.26,0,0,21.315933227539062
2016-10-28 23:12:38.655576,34.3,302.6001677593217,-1346.9671634653,-1065.713451171772,358.3602545713206,48.0,17.28,25.872,171,212,-0.01,0.26,0,0,22.314876556396484
2016-10-28 23:12:40.970455,34.3,307.4547193175692,-1351.2714036165817,-1064.1895410293616,360.9132170969385,48.1,17.3,25.872,173,215,-0.01,0.26,-1,0,9.224235534667969
2016-10-28 23:12:43.286600,34.3,305.8744154087028,-1348.3416267068856,-1065.690439105863,358.6901925248432,48.1,17.41,24.848,175,217,-0.01,0.26,0,0,15.48888874053955
2016-10-28 23:12:45.598135,34.3,306.24374486156154,-1346.7501429534707,-1065.7594753035896,357.95459315305493,48.1,17.43,25.872,170,211,0.0,32.0,-1,0,30.838939666748047
2016-10-28 23:12:47.924881,34.3,304.4397125341368,-1345.2309993706656,-1068.3854077134145,356.55370905531123,48.1,17.3,25.872,173,214,-0.01,0.26,-1,0,25.667301177978516
2016-10-28 23:12:50.235982,34.3,303.92123080223905,-1343.458665190726,-1066.6185924308547,356.7862882684502,48.1,17.45,24.848,174,216,-0.01,0.26,-1,0,22.198396682739258
2016-10-28 23:12:52.547971,34.3,302.85230613579245,-1348.1246061950565,-1070.0806299020355,356.9215087412054,48.1,17.31,24.848,174,216,-0.01,0.26,0,0,22.9810791015625
2016-10-28 23:12:54.877660,34.3,303.8999233338051,-1348.7756677305442,-1068.4544439111412,355.5963481082046,48.1,17.400000000000002,25.872,171,213,-0.01,0.26,-1,0,11.001213073730469
2016-10-28 23:12:57.199994,34.3,304.12720299710264,-1344.5075976645678,-1068.165514639174,357.83559913703033,48.1,17.34,25.872,172,214,-0.01,0.26,-1,0,18.967302322387695
2016-10-28 23:12:59.520097,34.3,303.2749042597366,-1347.979925853837,-1068.2933594497788,359.02013047836596,48.1,17.44,24.848,170,211,0.0,0.26,0,0,10.48411750793457
2016-10-28 23:13:01.829798,34.3,304.0171144101928,-1346.8224831240805,-1068.1297180922047,354.6065342476365,48.1,17.63,25.872,170,212,-0.01,0.26,-1,0,22.721900939941406
2016-10-28 23:13:04.129412,34.3,305.46602226371505,-1346.6416326975561,-1067.1862233899403,357.7057874831855,48.1,17.32,24.848,173,214,-0.01,32.0,-1,0,29.932186126708984
2016-10-28 23:13:06.454365,34.3,303.42050529403645,-1345.5927002237145,-1069.3263455194665,358.3494369335001,48.1,17.17,25.872,176,218,-0.01,0.26,0,0,11.196374893188477
2016-10-28 23:13:08.775525,34.3,304.7877345185613,-1346.9309933799952,-1069.3979386134051,355.66666275403725,48.1,17.68,24.848,170,212,-0.01,0.26,-1,0,15.480224609375
2016-10-28 23:13:11.086978,34.3,305.4376123058028,-1349.7160899484718,-1069.4311782641626,358.59824260336967,48.1,17.44,25.872,170,211,-0.01,0.26,0,0,37.051353454589844
2016-10-28 23:13:13.401170,34.3,305.0292191608149,-1346.5692925269464,-1068.4672283922014,354.2657786562935,48.1,17.53,25.872,173,217,-0.01,0.26,0,0,27.233158111572266
2016-10-28 23:13:15.711528,34.3,307.8240487704276,-1346.062911332678,-1068.1041491300837,355.012195665902,48.1,17.31,25.872,176,218,-0.01,0.26,-1,0,15.222030639648438
2016-10-28 23:13:18.022906,34.3,307.3375282411813,-1347.0395036359098,-1065.97936837783,356.67811189024604,48.1,17.31,24.848,173,214,-0.01,0.26,0,0,6.698738098144531
2016-10-28 23:13:20.344519,34.3,306.0306701772202,-1345.5203600531047,-1064.2585772270882,357.25144669472786,48.1,17.45,25.872,175,218,0.0,0.26,-1,0,25.577627182006836
2016-10-28 23:13:22.655077,34.3,305.2778062925467,-1348.8841779864595,-1063.7855514278501,356.9864145681278,48.1,17.150000000000002,25.872,173,215,-0.01,0.26,-1,0,19.931777954101562
2016-10-28 23:13:24.967186,34.3,307.3233232622253,-1346.9309933799952,-1064.360853075572,356.3265386610824,48.1,17.31,25.872,174,216,-0.01,0.26,0,0,8.8733549118042
2016-10-28 23:13:27.278401,34.3,303.2429430570852,-1347.0756737212148,-1064.9412685157183,358.01949897997764,48.1,17.53,24.848,174,211,-0.01,0.26,-1,0,21.014984130859375
2016-10-28 23:13:29.580399,34.3,302.35868311706787,-1351.1267232753623,-1067.618338849785,355.6125745649351,48.1,17.26,25.872,172,214,-0.01,0.26,0,0,24.723857879638672
2016-10-28 23:13:31.885037,34.3,305.0008092029028,-1352.0309754079844,-1069.00161970053,356.3860356690946,48.1,17.16,25.872,173,219,-0.01,32.0,-1,0,10.200154304504395
2016-10-28 23:13:34.195080,34.3,305.8389029613127,-1348.7394976452395,-1069.5436816974948,356.4347150392866,48.1,17.53,24.848,174,216,0.0,32.0,-1,0,26.474218368530273
2016-10-28 23:13:36.508439,34.3,304.9830529792076,-1352.754377114082,-1069.2470817368915,354.08187881334635,48.1,17.06,25.872,171,217,0.0,0.26,-1,0,21.166706085205078
