Time,Temperature,NO2,CO,O3,SO2,Humidity,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1,PM 10
2016-10-25 09:39:56.097570,21.6,0.5990162806372549,1.16505159507722,1.1828219655477032,0.22999919642857133,55.0,0.0,0.256,0,0,-0.01,32.0,-1,0,0.004310406278818846
2016-10-25 09:39:58.555434,21.6,0.5990162806372549,1.165050892857143,1.1828210644876327,0.23000016741071402,55.1,-0.01,0.256,0,0,-0.01,30.976,-1,0,3.8872222900390625
2016-10-25 09:40:01.016970,21.6,0.5990195343137255,1.1650529777992278,1.182823953180212,0.22999755580357117,55.1,0.0,0.256,0,0,-0.01,29.952,0,0,3.7675585746765137
2016-10-25 09:40:03.456392,21.6,0.5983415196078432,1.1650509362934363,1.1828218462897526,0.22999949776785697,55.0,0.0,0.256,0,0,-0.01,32.0,-1,0,2.4675283432006836
2016-10-25 09:40:05.892411,21.6,0.5990171997549019,1.1650509362934363,1.1828223895759717,0.229997857142857,55.0,0.0,0.256,0,0,-0.01,30.976,0,0,3.0392801761627197
2016-10-25 09:40:08.339769,21.6,0.599019368872549,1.1650522972972972,1.182823953180212,0.22999976562499974,55.3,0.0,0.256,-1,0,-0.01,30.976,0,0,2.841306447982788
2016-10-25 09:40:10.794635,21.6,0.599018118872549,1.1650508494208496,1.1828230521201415,0.22999852678571406,55.5,0.0,0.256,0,0,0.0,32.0,-1,0,2.970428228378296
2016-10-25 09:40:13.235368,21.6,0.5990175306372549,1.1650529995173744,1.1828226280918728,0.2299984263392856,55.5,0.0,0.256,0,0,-0.01,32.0,0,0,3.264254570007324
2016-10-25 09:40:15.681104,21.6,0.5990175306372549,1.165052319015444,1.1828214222614841,0.23000073660714285,55.5,0.0,0.256,0,0,-0.01,32.0,0,0,2.8108415603637695
2016-10-25 09:40:18.126483,21.6,0.5990182843137253,1.1650515733590734,1.1828223895759717,0.22999852678571406,55.4,0.0,0.256,0,0,-0.01,30.976,-1,0,2.7908198833465576
2016-10-25 09:40:20.571879,21.6,0.5990195343137255,1.1650530212355212,1.182823409893993,0.2299984263392856,55.3,0.0,0.256,0,0,-0.01,32.0,-1,0,4.226101398468018
2016-10-25 09:40:23.026477,21.6,0.5990182843137253,1.16505159507722,1.1828213030035337,0.2299993973214285,55.3,0.0,0.256,0,0,0.0,29.952,-1,0,2.67946457862854
2016-10-25 09:40:25.473265,21.6,0.5990195343137255,1.165053042953668,1.1828213030035337,0.22999929687499981,55.3,0.0,0.256,0,0,0.0,32.0,0,0,3.8370771408081055
