Time,Temperature,NO2,CO,O3,SO2,Humidity,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1,PM 10
2016-11-01 18:41:52.781191,22.2,-148.238416988417,451.4663951120163,-133.08823529411765,197.8462837837838,59.9,0.0,29.952,0,0,0.0,30.976,-1,0,2.6421823501586914
2016-11-01 18:41:56.079940,22.2,-146.2837837837838,444.97454175152745,-134.56717914438502,185.8108108108108,59.9,0.0,29.952,0,0,0.0,32.0,-1,0,4.396466255187988
2016-11-01 18:41:59.381100,22.2,-147.36969111969114,448.5336048879837,-131.50902406417114,183.91047297297297,59.9,0.0,28.928,0,0,0.0,30.976,-1,0,7.064273834228516
2016-11-01 18:42:02.672754,22.2,-149.2519305019305,434.969450101833,-132.21089572192514,188.97804054054055,60.0,-0.01,29.952,-1,0,0.0,32.0,0,0,4.124752998352051
2016-11-01 18:42:05.961175,22.2,-149.68629343629345,438.5437881873727,-130.85728609625667,180.74324324324326,60.0,0.0,29.952,0,0,-0.01,32.0,-1,0,4.675821304321289
2016-11-01 18:42:09.267095,22.2,-148.3108108108108,431.62423625254587,-131.8599598930481,192.1452702702703,60.1,0.0,28.928,0,0,0.0,30.976,-1,0,42.51771926879883
2016-11-01 18:42:12.555336,22.2,-148.16602316602317,435.9775967413442,-129.80447860962568,190.8783783783784,60.1,0.0,28.928,0,0,-0.01,30.976,-1,0,7.302188873291016
2016-11-01 18:42:15.855208,22.2,-150.33783783783784,431.24236252545825,-130.13034759358288,189.61148648648648,60.1,0.0,29.952,0,0,0.0,32.0,-1,0,3.620870351791382
2016-11-01 18:42:19.150145,22.2,-144.0395752895753,427.286150712831,-130.6316844919786,175.67567567567568,60.0,0.01,28.928,0,0,0.0,29.952,0,0,3.8722383975982666
2016-11-01 18:42:22.451325,22.2,-143.0260617760618,432.25050916496946,-128.60127005347593,185.17736486486487,60.0,0.0,29.952,0,0,0.0,30.976,0,0,6.156576156616211
2016-11-01 18:42:25.754255,22.2,-146.50096525096527,421.74134419551933,-128.4508689839572,174.4087837837838,60.0,0.0,29.952,0,0,-0.01,30.976,-1,0,3.4988903999328613
2016-11-01 18:42:29.043380,22.2,-147.80405405405406,422.30651731160896,-126.92179144385027,173.1418918918919,59.9,0.0,28.928,0,0,0.0,30.976,0,0,4.31823205947876
2016-11-01 18:42:32.342464,22.2,-143.0260617760618,427.0417515274949,-126.92179144385027,177.57601351351352,59.9,0.0,30.976,0,0,-0.01,32.0,0,0,2.657351016998291
