Time,Temperature,Humidity,NO2WE,NO2AE,COWE,COAE,O3WE,O3AE,SO2WE,SO2AE,PM 10,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1
2016-11-04 14:45:15.854735,29.1,65.4,240.375,240.375,420.0,337.6875,269.8125,267.75,389.8125,375.1875,99.39551544189453,0.0,28.928,-1,0,-0.01,28.928,0,0
2016-11-04 14:45:47.164437,29.1,65.4,239.25,240.0,416.625,334.6875,271.125,266.25,387.0,369.75,83.5672378540039,0.0,27.904,0,0,0.0,29.952,-1,0
2016-11-04 14:46:18.484318,29.1,65.4,237.75,239.8125,416.625,337.5,269.0625,265.5,388.125,371.4375,89.45378112792969,0.0,27.904,0,0,-0.01,29.952,-1,0
2016-11-04 14:46:49.829354,29.2,65.4,238.3125,238.125,414.375,337.125,268.5,264.9375,386.625,372.0,84.92486572265625,0.0,27.904,0,0,-0.01,29.952,-1,0
2016-11-04 14:47:21.142255,29.2,65.3,237.5625,238.125,414.0,335.4375,269.4375,264.5625,392.4375,373.125,90.79451751708984,0.0,27.904,0,0,0.0,28.928,-1,0
2016-11-04 14:47:52.474531,29.2,65.3,236.625,238.5,415.6875,335.8125,267.75,262.875,385.5,370.5,103.88951873779297,0.0,27.904,0,0,-0.01,28.928,-1,0
2016-11-04 14:48:23.777625,29.2,65.3,236.4375,236.8125,417.5625,335.4375,267.5625,263.8125,387.5625,371.25,79.88529205322266,0.0,28.928,-1,0,0.0,28.928,0,0
2016-11-04 14:48:55.101516,29.2,65.3,235.5,237.375,416.8125,334.3125,268.125,263.4375,388.5,370.125,86.1308822631836,0.0,25.856,0,0,0.0,28.928,-1,0
2016-11-04 14:49:26.429613,29.2,65.3,235.125,236.8125,417.375,334.125,265.875,261.9375,386.0625,368.8125,94.16836547851562,0.0,27.904,0,0,-0.01,29.952,-1,0
2016-11-04 14:49:57.734301,29.3,65.3,235.875,237.1875,421.125,336.0,266.25,262.125,390.0,369.1875,89.9228286743164,0.0,27.904,0,0,-0.01,28.928,-1,0
2016-11-04 14:50:29.060165,29.3,65.3,234.9375,236.4375,418.5,332.8125,265.3125,262.125,387.375,368.4375,91.50462341308594,0.0,26.88,0,0,0.0,27.904,-1,0
2016-11-04 14:51:00.384614,29.3,65.2,234.9375,237.1875,418.3125,332.0625,265.5,260.8125,389.4375,371.0625,86.67481994628906,-0.01,27.904,0,0,0.0,30.976,0,0
2016-11-04 14:51:31.709220,29.3,65.2,236.0625,237.375,421.6875,336.1875,266.0625,264.375,388.5,372.5625,91.8055419921875,0.0,27.904,-1,0,-0.01,28.928,-1,0
2016-11-04 14:52:03.019963,29.3,65.2,235.6875,236.4375,419.4375,332.4375,267.1875,263.8125,385.875,371.25,82.52137756347656,0.0,27.904,0,0,0.0,27.904,-1,0
2016-11-04 14:52:34.358839,29.3,65.2,235.3125,235.5,419.625,338.0625,266.0625,262.125,388.875,374.25,99.08053588867188,0.0,27.904,0,0,0.0,28.928,-1,0
2016-11-04 14:53:05.683059,29.3,65.1,234.75,235.6875,420.0,335.4375,266.625,262.125,388.875,369.9375,93.38318634033203,0.0,27.904,0,0,-0.01,28.928,-1,0
2016-11-04 14:53:36.994383,29.3,65.1,235.3125,235.5,422.8125,336.5625,265.6875,262.125,387.9375,371.0625,87.92935180664062,-0.01,26.88,0,0,-0.01,28.928,-1,0
2016-11-04 14:54:08.289089,29.3,65.1,235.5,235.125,419.0625,333.75,265.125,261.0,389.0625,366.9375,90.16664123535156,0.0,27.904,0,0,-0.01,29.952,0,0
2016-11-04 14:54:39.611601,29.4,65.1,233.25,236.625,418.875,334.875,261.375,261.375,385.125,367.6875,96.27792358398438,0.0,27.904,0,0,0.0,27.904,0,0
2016-11-04 14:55:10.924613,29.4,65.0,234.375,237.1875,415.6875,334.125,261.9375,261.9375,388.875,372.375,91.63895416259766,0.0,27.904,0,0,0.0,28.928,-1,0
2016-11-04 14:55:42.249299,29.4,65.0,235.5,235.875,418.5,333.0,265.5,261.375,390.5625,370.6875,103.64968872070312,0.0,27.904,0,0,0.0,27.904,0,0
2016-11-04 14:56:13.559019,29.4,65.0,234.9375,234.9375,418.6875,336.0,265.5,261.5625,387.5625,370.875,84.29907989501953,0.0,27.904,0,0,-0.01,29.952,0,0
2016-11-04 14:56:44.886199,29.4,65.0,234.5625,236.0625,420.375,335.625,265.125,262.125,386.625,369.75,86.63976287841797,0.0,28.928,0,0,-0.01,28.928,-1,0
2016-11-04 14:57:16.210109,29.4,64.9,232.875,233.625,414.0,333.1875,265.3125,259.6875,386.4375,369.75,81.72403717041016,0.0,27.904,-1,0,-0.01,27.904,-1,0
2016-11-04 14:57:47.514294,29.4,64.9,233.4375,234.5625,417.375,334.5,264.5625,259.5,386.0625,366.0,94.50222778320312,-0.01,27.904,0,0,-0.01,29.952,0,0
2016-11-04 14:58:18.823480,29.4,64.9,233.0625,234.5625,417.9375,336.0,264.1875,259.6875,386.25,369.0,106.82158660888672,0.0,25.856,0,0,0.0,27.904,-1,0
2016-11-04 14:58:50.124381,29.5,64.9,233.0625,235.5,419.8125,333.75,264.0,264.75,384.5625,368.0625,90.03384399414062,-0.01,26.88,0,0,-0.01,28.928,-1,0
2016-11-04 14:59:21.444390,29.5,64.8,233.4375,234.0,411.9375,331.875,263.8125,259.125,384.75,367.5,82.29418182373047,0.0,27.904,0,0,0.0,28.928,0,0
2016-11-04 14:59:52.764582,29.5,64.8,232.875,233.625,415.6875,336.5625,264.1875,263.8125,386.0625,369.375,93.39602661132812,0.0,27.904,0,0,-0.01,28.928,-1,0
2016-11-04 15:00:24.090570,29.5,64.7,234.0,235.3125,416.4375,333.1875,265.3125,262.875,384.5625,368.625,91.77622985839844,0.0,26.88,0,0,0.0,27.904,-1,0
2016-11-04 15:00:55.419003,29.5,64.7,231.9375,234.5625,419.8125,335.25,264.375,260.25,387.75,369.1875,94.3786849975586,0.0,26.88,0,0,-0.01,28.928,0,0
2016-11-04 15:01:26.744565,29.5,64.7,232.5,234.375,419.0625,334.125,263.4375,260.0625,386.625,369.375,96.27784729003906,-0.01,28.928,0,0,-0.01,28.928,0,0
2016-11-04 15:01:58.064619,29.5,64.7,232.875,233.25,420.0,338.25,264.0,259.3125,388.875,367.6875,93.11808776855469,0.0,28.928,0,0,0.0,28.928,0,0
2016-11-04 15:02:29.375253,29.5,64.6,231.375,232.875,417.5625,333.9375,264.0,260.8125,385.3125,369.9375,155.7553253173828,0.0,27.904,0,0,0.0,28.928,-1,0
2016-11-04 15:03:00.699107,29.5,64.6,232.875,234.1875,420.75,336.75,264.0,261.0,387.1875,368.625,168.12225341796875,0.0,26.88,0,0,-0.01,25.856,0,0
2016-11-04 15:03:32.024366,29.5,64.5,234.0,233.25,420.5625,335.0625,264.5625,262.5,384.75,369.0,98.673583984375,0.0,27.904,0,0,0.0,27.904,0,0
2016-11-04 15:04:03.344672,29.5,64.4,233.25,233.8125,419.625,335.625,264.1875,261.375,383.8125,368.4375,92.78305053710938,0.0,27.904,0,0,-0.01,28.928,0,0
2016-11-04 15:04:34.661153,29.5,64.4,233.0625,234.5625,415.875,335.4375,265.125,259.3125,388.125,371.8125,107.97381591796875,0.0,26.88,0,0,0.0,27.904,0,0
2016-11-04 15:05:05.974582,29.6,64.3,233.4375,233.0625,417.5625,334.3125,264.5625,259.125,388.875,369.5625,76.79862213134766,0.0,27.904,0,0,-0.01,28.928,0,0
2016-11-04 15:05:37.278236,29.6,64.3,233.4375,234.1875,419.25,339.0,264.5625,259.6875,386.25,368.0625,95.94831085205078,0.0,27.904,0,0,-0.01,27.904,0,0
2016-11-04 15:06:08.594617,29.6,64.2,234.5625,234.375,420.5625,338.8125,264.5625,261.75,383.8125,368.25,86.76995086669922,0.0,27.904,0,0,0.0,27.904,0,0
2016-11-04 15:06:39.894072,29.6,64.2,233.4375,234.9375,415.6875,337.3125,263.8125,261.9375,387.1875,370.3125,92.40373992919922,0.0,27.904,0,0,0.0,28.928,-1,0
2016-11-04 15:07:11.234419,29.6,64.0,233.25,233.8125,412.875,334.125,265.5,261.5625,387.375,370.6875,97.56198120117188,0.0,28.928,0,0,-0.01,28.928,-1,0
2016-11-04 15:07:42.566000,29.6,64.0,233.8125,233.625,418.3125,336.9375,264.0,261.375,386.625,369.9375,106.01538848876953,0.0,25.856,0,0,0.0,28.928,-1,0
2016-11-04 15:08:13.884538,29.6,64.0,234.0,234.9375,414.9375,337.5,264.9375,260.0625,386.25,366.75,89.0303726196289,0.0,27.904,-1,0,-0.01,28.928,0,0
2016-11-04 15:08:45.214425,29.6,63.9,233.25,233.4375,417.75,337.3125,264.5625,261.0,386.0625,369.5625,88.11567687988281,0.0,26.88,0,0,-0.01,28.928,0,0
2016-11-04 15:09:16.541042,29.6,64.0,233.25,234.375,416.0625,337.5,264.9375,260.25,386.4375,368.4375,93.83807373046875,0.0,27.904,0,0,-0.01,28.928,-1,0
2016-11-04 15:09:47.854448,29.6,63.9,233.8125,234.75,414.375,334.6875,264.9375,261.5625,386.625,369.375,96.59040832519531,0.0,27.904,0,0,-0.01,28.928,0,0
2016-11-04 15:10:19.174635,29.6,63.9,233.625,233.8125,419.0625,340.3125,264.75,264.1875,385.6875,369.5625,93.71937561035156,0.0,26.88,0,0,-0.01,28.928,-1,0
2016-11-04 15:10:50.480667,29.6,63.9,234.375,234.5625,417.1875,339.375,264.5625,262.6875,388.6875,370.125,87.54720306396484,0.0,27.904,0,0,-0.01,28.928,0,0
2016-11-04 15:11:21.794956,29.6,63.9,234.5625,235.125,414.5625,336.1875,264.9375,261.9375,388.3125,371.25,83.04206848144531,0.0,27.904,0,0,0.0,28.928,-1,0
2016-11-04 15:11:53.110209,29.6,63.9,234.9375,234.9375,416.625,338.4375,264.9375,261.9375,386.625,370.125,77.07575225830078,-0.01,27.904,0,0,-0.01,27.904,0,0
2016-11-04 15:12:24.413680,29.6,64.0,233.25,234.375,414.75,337.3125,265.5,259.5,387.375,369.9375,53.83179473876953,0.0,26.88,0,0,-0.01,27.904,0,0
2016-11-04 15:12:55.724308,29.7,64.0,234.375,234.9375,419.0625,338.8125,265.6875,261.1875,391.3125,372.1875,91.50008392333984,0.0,26.88,0,0,0.0,28.928,0,0
2016-11-04 15:13:27.033491,29.7,63.9,234.1875,234.75,414.75,337.6875,266.0625,262.125,387.5625,367.875,88.62932586669922,-0.01,26.88,-1,0,-0.01,29.952,-1,0
2016-11-04 15:13:58.354509,29.7,63.9,234.1875,234.375,417.9375,339.9375,265.6875,260.4375,389.0625,371.4375,98.39894104003906,0.0,27.904,0,0,0.0,28.928,-1,0
2016-11-04 15:14:29.680950,29.7,63.9,235.5,236.0625,418.125,338.8125,265.6875,262.3125,391.875,372.5625,83.4666748046875,0.0,27.904,0,0,0.0,29.952,0,0
2016-11-04 15:15:01.006653,29.7,63.9,235.125,234.9375,420.9375,339.75,266.625,259.5,390.0,373.3125,92.1828384399414,0.0,27.904,0,0,-0.01,28.928,-1,0
2016-11-04 15:15:32.324533,29.7,63.9,235.875,235.875,423.1875,337.6875,266.25,260.8125,391.3125,370.875,110.7367172241211,0.0,26.88,0,0,0.0,28.928,0,0
2016-11-04 15:16:03.634626,29.7,63.8,234.75,237.1875,423.5625,339.5625,266.8125,258.75,390.0,371.8125,89.19976043701172,0.0,27.904,0,0,-0.01,29.952,-1,0
2016-11-04 15:16:34.951574,29.7,63.8,234.9375,235.6875,419.4375,339.1875,267.0,258.9375,389.25,369.375,95.69544982910156,0.0,27.904,0,0,-0.01,28.928,-1,0
2016-11-04 15:17:06.275748,29.7,63.7,236.625,237.0,422.25,341.4375,267.0,260.8125,390.1875,371.25,99.76421356201172,0.0,26.88,0,0,-0.01,28.928,0,0
2016-11-04 15:17:37.602261,29.7,63.7,235.6875,235.3125,420.75,341.8125,267.0,260.8125,392.0625,370.6875,89.36874389648438,-0.01,27.904,0,0,0.0,28.928,0,0
2016-11-04 15:18:08.916332,29.7,63.7,235.125,235.3125,417.5625,339.5625,266.8125,258.5625,385.3125,369.1875,108.55956268310547,0.0,26.88,0,0,0.0,27.904,-1,0
2016-11-04 15:18:40.247005,29.7,63.7,234.5625,234.1875,417.9375,338.625,266.0625,262.125,389.8125,370.3125,85.15713500976562,0.0,27.904,0,0,-0.01,28.928,-1,0
2016-11-04 15:19:11.550756,29.7,63.6,234.75,234.75,414.5625,338.25,266.4375,260.8125,388.6875,370.5,87.9428939819336,0.0,27.904,-1,0,-0.01,28.928,-1,0
2016-11-04 15:19:42.859666,29.7,63.6,234.0,234.0,416.4375,339.0,264.9375,261.0,389.8125,370.5,81.36058807373047,-0.01,26.88,0,0,0.0,26.88,0,0
2016-11-04 15:20:14.188540,29.7,63.6,233.625,233.8125,416.0625,339.0,264.9375,260.25,388.875,371.25,93.10000610351562,0.0,26.88,0,0,-0.01,27.904,-1,0
2016-11-04 15:20:45.514460,29.7,63.6,231.75,233.625,416.4375,340.5,264.5625,258.9375,388.3125,369.0,93.1629867553711,0.0,26.88,0,0,0.0,29.952,-1,0
2016-11-04 15:21:16.839993,29.7,63.6,232.875,232.6875,414.5625,339.0,264.9375,258.375,389.0625,367.875,75.40408325195312,0.0,27.904,0,0,-0.01,29.952,0,0
2016-11-04 15:21:48.169407,29.7,63.5,233.4375,233.0625,413.625,336.75,264.1875,262.6875,387.0,369.5625,96.85177612304688,0.0,27.904,0,0,-0.01,28.928,0,0
2016-11-04 15:22:19.484300,29.7,63.5,233.4375,232.6875,414.1875,339.0,264.75,260.625,389.8125,372.375,82.33526611328125,0.0,26.88,0,0,0.0,27.904,-1,0
2016-11-04 15:22:50.804813,29.7,63.5,232.3125,234.0,412.6875,335.0625,265.3125,260.25,386.625,369.5625,86.1881332397461,0.0,25.856,0,0,0.0,28.928,0,0
2016-11-04 15:23:22.127481,29.7,63.5,233.25,233.25,418.125,337.875,265.125,258.0,389.8125,369.0,88.41231536865234,0.0,27.904,0,0,0.0,29.952,-1,0
2016-11-04 15:23:53.451597,29.8,63.5,232.6875,232.125,416.4375,339.9375,265.125,258.1875,387.75,370.5,83.64733123779297,0.0,27.904,0,0,0.0,28.928,-1,0
2016-11-04 15:24:24.761365,29.8,63.5,233.8125,233.0625,415.3125,338.25,264.5625,259.6875,387.1875,370.6875,91.43836975097656,0.0,27.904,0,0,-0.01,28.928,-1,0
2016-11-04 15:24:56.067384,29.8,63.4,233.25,233.25,413.25,337.125,263.8125,259.3125,387.75,369.375,99.01685333251953,0.0,27.904,0,0,-0.01,29.952,0,0
2016-11-04 15:25:27.374356,29.8,63.4,233.4375,234.1875,414.0,338.0625,264.375,259.5,386.0625,369.5625,80.97305297851562,0.0,25.856,0,0,0.0,27.904,0,0
2016-11-04 15:25:58.691900,29.8,63.4,233.625,232.875,416.25,341.625,265.3125,261.75,388.5,371.0625,95.74337768554688,0.0,28.928,0,0,-0.01,29.952,0,0
2016-11-04 15:26:30.004821,29.8,63.4,232.3125,232.875,416.8125,339.1875,264.5625,258.375,391.125,371.4375,82.50390625,-0.01,27.904,0,0,-0.01,28.928,0,0
2016-11-04 15:27:01.326210,29.8,63.4,232.875,232.875,415.125,339.0,264.1875,258.75,389.625,369.75,86.34768676757812,0.0,23.808,0,0,-0.01,28.928,-1,0
2016-11-04 15:27:32.650902,29.8,63.3,233.4375,232.875,416.625,340.125,264.5625,258.5625,389.0625,368.625,94.87620544433594,0.0,27.904,0,0,0.0,29.952,-1,0
2016-11-04 15:28:03.954787,29.8,63.3,232.6875,232.6875,416.8125,339.0,264.1875,257.8125,387.5625,370.5,89.19686889648438,-0.01,27.904,0,0,0.0,28.928,-1,0
2016-11-04 15:28:35.278974,29.8,63.3,232.6875,233.625,412.125,338.625,262.875,257.8125,388.3125,369.375,90.24254608154297,0.0,26.88,-1,0,-0.01,28.928,0,0
2016-11-04 15:29:06.594512,29.8,63.3,232.875,233.4375,416.625,339.9375,264.75,258.1875,391.875,371.25,86.83085632324219,0.0,28.928,0,0,-0.01,28.928,-1,0
2016-11-04 15:29:37.928579,29.8,63.2,233.0625,231.9375,413.625,341.625,264.375,259.5,388.6875,369.5625,95.8619155883789,0.0,26.88,0,0,-0.01,27.904,0,0
2016-11-04 15:30:09.234310,29.8,63.2,233.25,233.0625,409.875,337.875,264.375,259.5,387.75,369.0,94.4715805053711,0.0,27.904,0,0,-0.01,28.928,0,0
2016-11-04 15:30:40.560824,29.8,63.1,231.9375,231.5625,413.8125,338.8125,264.375,259.6875,386.4375,370.3125,79.28018188476562,0.0,27.904,0,0,0.0,28.928,0,0
2016-11-04 15:31:11.874260,29.8,63.1,232.6875,232.125,412.5,336.5625,264.0,260.4375,387.0,370.6875,103.7425765991211,0.0,27.904,0,0,0.0,28.928,-1,0
2016-11-04 15:31:43.197888,29.8,63.1,232.875,231.9375,412.875,338.8125,264.1875,260.625,387.9375,372.5625,105.68302917480469,0.0,26.88,0,0,-0.01,27.904,0,0
2016-11-04 15:32:14.504326,29.8,63.0,232.3125,232.875,414.75,339.0,263.0625,260.25,387.375,369.1875,86.34729766845703,0.0,27.904,0,0,-0.01,28.928,0,0
2016-11-04 15:32:45.821239,29.8,63.0,233.4375,232.875,414.0,342.1875,264.5625,259.125,385.875,369.75,80.73393249511719,0.0,26.88,0,0,0.0,28.928,0,0
2016-11-04 15:33:17.146144,29.8,62.9,232.875,232.875,412.125,339.5625,263.8125,258.75,387.0,369.0,88.40167236328125,0.0,27.904,0,0,0.0,28.928,0,0
2016-11-04 15:33:48.452156,29.8,62.9,233.0625,232.875,409.6875,334.3125,264.375,258.9375,387.375,370.3125,79.63544464111328,0.0,27.904,-1,0,0.0,28.928,0,0
2016-11-04 15:34:19.774446,29.8,62.9,232.125,230.625,416.0625,340.5,264.0,257.625,389.625,371.25,90.32352447509766,0.0,27.904,-1,0,0.0,28.928,-1,0
2016-11-04 15:34:51.102376,29.8,62.8,232.125,232.3125,412.6875,339.9375,264.9375,258.375,387.1875,366.9375,85.828369140625,0.0,27.904,0,0,-0.01,28.928,-1,0
2016-11-04 15:35:22.424690,29.8,62.7,232.875,233.0625,411.5625,339.75,264.375,258.75,387.1875,371.625,83.24962615966797,0.0,26.88,0,0,-0.01,28.928,-1,0
2016-11-04 15:35:53.724385,29.8,62.7,232.875,232.5,410.0625,337.6875,264.1875,258.75,387.5625,367.6875,84.67717742919922,0.0,28.928,0,0,0.0,29.952,0,0
2016-11-04 15:36:25.048883,29.8,62.6,234.75,233.25,413.25,341.4375,264.75,259.875,389.25,372.0,82.32701110839844,0.0,27.904,-1,0,-0.01,29.952,-1,0
2016-11-04 15:36:56.377090,29.8,62.6,234.1875,232.3125,412.125,340.125,264.75,258.75,388.3125,369.1875,89.17449951171875,0.0,25.856,0,0,-0.01,27.904,0,0
2016-11-04 15:37:27.679464,29.8,62.6,234.0,233.25,414.0,342.0,265.125,258.9375,389.625,369.5625,83.75814056396484,0.0,26.88,-1,0,0.0,29.952,-1,0
2016-11-04 15:37:58.974387,29.8,62.6,233.8125,232.6875,410.0625,337.6875,264.9375,259.3125,390.75,371.25,93.24597930908203,-0.01,27.904,0,0,-0.01,28.928,-1,0
2016-11-04 15:38:30.294549,29.9,62.6,234.5625,233.4375,409.125,341.0625,264.75,259.125,387.0,369.0,89.82170867919922,0.0,28.928,0,0,0.0,29.952,0,0
2016-11-04 15:39:01.614398,29.9,62.6,233.625,233.8125,412.3125,339.1875,265.3125,259.3125,387.375,368.625,81.6972427368164,-0.01,26.88,0,0,-0.01,27.904,-1,0
2016-11-04 15:39:32.941099,29.9,62.6,234.0,233.4375,417.375,342.5625,264.9375,259.5,389.625,369.375,82.0716552734375,0.0,27.904,0,0,0.0,28.928,-1,0
2016-11-04 15:40:04.260563,29.8,62.6,233.4375,233.25,410.8125,341.4375,265.3125,260.625,389.625,372.75,77.05242156982422,0.0,27.904,0,0,0.0,28.928,-1,0
2016-11-04 15:40:35.565854,29.9,62.6,234.1875,234.0,414.5625,339.1875,265.5,261.1875,387.75,370.3125,93.40669250488281,0.0,26.88,0,0,0.0,27.904,0,0
2016-11-04 15:41:06.890255,29.9,62.6,234.75,233.25,414.0,343.3125,265.125,259.3125,389.25,373.875,93.58475494384766,-0.01,26.88,0,0,-0.01,27.904,-1,0
2016-11-04 15:41:38.217687,29.9,62.5,233.8125,232.6875,412.6875,341.0625,265.5,261.375,388.5,369.1875,86.83759307861328,0.0,27.904,0,0,0.0,27.904,-1,0
2016-11-04 15:42:09.524652,29.9,62.5,233.4375,233.4375,411.375,341.4375,265.3125,259.3125,390.375,371.625,88.84282684326172,0.0,28.928,0,0,0.0,29.952,-1,0
2016-11-04 15:42:40.868538,29.9,62.5,233.25,234.75,412.5,343.3125,265.3125,258.75,391.875,372.75,81.02782440185547,0.0,27.904,0,0,0.0,29.952,0,0
2016-11-04 15:43:12.183410,29.9,62.5,233.625,233.4375,409.6875,340.125,265.125,259.5,391.6875,371.4375,92.37024688720703,0.0,28.928,0,0,-0.01,28.928,0,0
