Time,Temperature,NO2,CO,O3,SO2,Humidity,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1,PM 10
2016-10-29 19:19:43.404282,22.8,98.93939393939394,27.703189300411523,-58.69545454545454,-26.01923076923076,52.9,17.38,27.92,176,219,-0.01,3.332,-1,0,3.83966064453125
2016-10-29 19:19:46.703643,22.9,104.46969696969695,34.90226337448559,-62.104545454545445,-16.240384615384613,52.9,17.830000000000002,26.896,174,216,-0.01,2.308,-1,0,18.480335235595703
2016-10-29 19:19:50.003646,22.8,89.07196969696969,20.03343621399177,-64.53181818181818,-14.999999999999995,52.8,17.06,27.92,174,216,0.0,2.308,-1,0,3.449404239654541
2016-10-29 19:19:53.328589,22.9,98.90151515151514,32.58744855967078,-65.96363636363635,-25.90384615384614,52.8,17.400000000000002,27.92,174,213,0.0,3.332,-1,0,2.3398118019104004
2016-10-29 19:19:56.613591,22.8,108.48484848484848,55.88991769547326,-71.6090909090909,4.730769230769235,53.0,17.14,26.896,173,220,0.0,3.332,-1,0,2.6429953575134277
2016-10-29 19:19:59.924055,22.8,96.91287878787878,21.291152263374485,-58.50454545454545,-15.980769230769223,53.5,17.61,27.92,173,216,0.0,2.308,-1,0,2.0512053966522217
2016-10-29 19:20:03.218316,22.8,110.71969696969695,27.41769547325103,-49.88636363636363,-18.432692307692307,53.4,17.740000000000002,27.92,170,211,-0.01,2.308,-1,0,36.181644439697266
2016-10-29 19:20:06.528980,22.8,102.99242424242424,27.371399176954732,-48.168181818181814,-28.586538461538456,53.2,17.22,27.92,170,214,0.0,2.308,-1,0,6.608677387237549
2016-10-29 19:20:09.828074,22.8,89.84848484848484,28.984053497942387,-56.281818181818174,-30.576923076923077,53.1,17.7,27.92,169,210,-0.01,3.332,-1,0,2.4540016651153564
2016-10-29 19:20:13.143803,22.8,95.81439393939394,22.579732510288068,-76.02727272727272,-7.932692307692302,53.1,17.69,27.92,172,214,-0.01,3.332,0,0,2.719144821166992
2016-10-29 19:20:16.458045,22.8,76.81818181818181,24.05349794238683,-55.65454545454545,-10.413461538461533,53.0,17.03,27.92,170,211,-0.01,2.308,-1,0,2.0073633193969727
2016-10-29 19:20:19.748741,22.8,91.76136363636363,27.232510288065843,-47.404545454545456,-26.855769230769226,53.0,17.27,27.92,172,214,0.0,1.284,-1,0,2.9869377613067627
2016-10-29 19:20:23.042592,22.8,121.66666666666666,12.031893004115227,-59.063636363636355,-31.81730769230769,53.0,17.330000000000002,27.92,169,210,-0.01,2.308,-1,0,5.847830295562744
2016-10-29 19:20:26.365506,22.8,107.38636363636363,19.771090534979425,-53.36363636363636,-33.08653846153845,52.9,17.21,27.92,169,210,-0.01,3.332,-1,0,3.5391411781311035
