Time,Temperature,NO2,CO,O3,SO2,Humidity,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1,PM 10
2016-10-28 22:43:02.798100,34.2,0.5514193500514926,1.1595135620603314,0.961136951433836,0.43726366684251133,48.5,17.43,25.872,171,215,-0.01,0.26,-1,0,10.765290260314941
2016-10-28 22:43:05.107605,34.2,0.5490376137637282,1.1573077454680896,0.9623693211982537,0.4410116885891293,48.5,17.31,24.848,175,217,0.0,0.26,-1,0,77.30049133300781
2016-10-28 22:43:07.411171,34.2,0.5459699649994583,1.1569683890692832,0.9618699132896894,0.43893363968103805,48.5,17.21,25.872,173,216,0.0,0.26,-1,0,37.913421630859375
2016-10-28 22:43:09.720380,34.2,0.5495856543856594,1.1557806416734606,0.9648762992069178,0.44480365698939267,48.5,17.400000000000002,25.872,173,215,-0.01,0.26,-1,0,8.949495315551758
2016-10-28 22:43:12.035609,34.2,0.5509057773932047,1.1561539337121476,0.9638799680062494,0.44031482022418017,48.5,17.150000000000002,24.848,173,218,-0.01,0.26,-1,0,38.98564147949219
2016-10-28 22:43:14.349975,34.2,0.5507644587422663,1.1565611613907154,0.9654154609788504,0.4423300881984924,48.5,17.53,24.848,175,217,-0.01,0.26,-1,0,26.84001922607422
2016-10-28 22:43:16.650381,34.2,0.5499303340220942,1.1535408894413381,0.9621307980180438,0.4441695695582228,48.5,17.31,24.848,174,216,-0.01,0.26,0,0,79.10032653808594
2016-10-28 22:43:18.968726,34.2,0.5476313208470742,1.1575792305871349,0.9657459149680996,0.4442511847721357,48.5,17.61,24.848,173,214,-0.01,0.26,0,0,39.378944396972656
2016-10-28 22:43:21.276097,34.2,0.5489135290946117,1.156323611911551,0.9614847977383089,0.4428260575753481,48.5,17.490000000000002,25.872,173,214,-0.01,0.26,-1,0,6.07910680770874
2016-10-28 22:43:23.582883,34.2,0.5489617842437124,1.154898315036564,0.9640041988292753,0.4407291743871228,48.5,17.69,25.872,170,212,-0.01,0.26,0,0,48.11511993408203
2016-10-28 22:43:25.894185,34.2,0.5511987550841744,1.1539481171199057,0.9610698667894022,0.4403462106910699,48.5,17.44,25.872,170,212,-0.01,0.26,-1,0,36.47594451904297
2016-10-28 22:43:28.209090,34.2,0.5514641584042291,1.155271607075251,0.9625258520352665,0.4400448622089296,48.5,17.69,24.848,173,214,-0.01,0.26,0,0,21.49720001220703
2016-10-28 22:43:30.516384,34.2,0.548868720741875,1.1564593544710735,0.9616661747399268,0.4459337137974182,48.5,17.43,25.872,171,213,-0.01,32.0,-1,0,31.669681549072266
2016-10-28 22:43:32.826715,34.2,0.5493995273819847,1.1578846513460606,0.9619966287291758,0.44138209609842655,48.5,17.44,25.872,170,211,0.0,0.26,-1,0,10.977567672729492
2016-10-28 22:43:35.139596,34.2,0.5488376995745959,1.1545589586377574,0.9644588836415504,0.44366732208798926,48.5,17.31,25.872,174,216,-0.01,30.976,-1,0,106.88571166992188
2016-10-28 22:43:37.451283,34.2,0.5500992270439472,1.154592894277638,0.9639619603494466,0.4411498066434434,48.5,17.330000000000002,25.872,176,218,-0.01,32.0,0,0,9.625017166137695
2016-10-28 22:43:39.762975,34.2,0.550512842607669,1.1544232160782348,0.9625805135973977,0.44202246162297415,48.5,17.400000000000002,24.848,173,216,-0.01,32.0,-1,0,21.912294387817383
2016-10-28 22:43:42.074463,34.2,0.5526291755753786,1.157273809828209,0.9616785978222293,0.44376777158203595,48.5,17.34,25.872,171,214,0.0,32.0,0,0,22.832744598388672
2016-10-28 22:43:44.396062,34.2,0.5493512722328839,1.1574095523877315,0.9617233209185186,0.4426753833342779,48.5,17.330000000000002,25.872,176,214,-0.01,1.284,0,0,18.241708755493164
2016-10-28 22:43:46.704858,34.2,0.5507816927240882,1.1572059385484477,0.9602872126043385,0.4404906068387619,48.5,17.45,25.872,174,211,0.0,0.26,0,0,7.532046794891357
2016-10-28 22:43:49.014288,34.2,0.5491341240619299,1.159276012581167,0.958346727148673,0.44123769995073436,48.5,17.31,24.848,174,216,0.0,32.0,-1,0,49.283729553222656
2016-10-28 22:43:51.325551,34.2,0.5503542899749092,1.155644899113938,0.9585256195338303,0.44392472391648385,48.5,17.35,25.872,171,212,0.0,0.26,-1,0,6.933684349060059
2016-10-28 22:43:53.647354,34.2,0.5528601109317899,1.1586651710633153,0.958662273439159,0.4439623924767515,48.5,17.48,25.872,174,212,-0.01,0.26,0,0,12.504820823669434
2016-10-28 22:43:55.957959,34.2,0.5539079370265517,1.1591063343817638,0.9591691351971048,0.4408170676944138,48.5,17.69,24.848,173,212,-0.01,0.26,0,0,10.798376083374023
2016-10-28 22:43:58.262604,34.2,0.5534219387391787,1.156018191152625,0.957556619114228,0.43990674415461545,48.5,17.42,24.848,170,211,0.0,32.0,0,0,19.09621810913086
2016-10-28 22:44:00.584588,34.2,0.5501199078221334,1.1556788347538187,0.955973918428877,0.4425686557468535,48.5,17.25,24.848,173,213,-0.01,32.0,-1,0,31.528759002685547
2016-10-28 22:44:02.893783,34.2,0.5541147448084124,1.1571380672686864,0.9579740346795951,0.4376654648186982,48.5,17.03,25.872,171,213,-0.01,32.0,0,0,10.990341186523438
2016-10-28 22:44:05.206702,34.2,0.55293938724817,1.158427621584151,0.9560410030733111,0.43976862610030115,48.5,17.47,25.872,174,216,-0.01,0.26,-1,0,36.701515197753906
