Time,Temperature,NO2,CO,O3,SO2,Humidity,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1,PM 10
2016-10-28 22:36:37.096045,34.2,0.523279704532956,1.1984716766433128,1.0159351674705905,0.471171649176654,48.5,17.19,25.872,175,217,0.0,0.26,-1,0,32.96240997314453
2016-10-28 22:36:39.408854,34.2,0.5266437777845596,1.193279523741574,1.0147276438707782,0.47345059707283893,48.5,17.32,24.848,174,216,0.0,0.26,0,0,8.35090446472168
2016-10-28 22:36:41.714579,34.2,0.5231694070492969,1.1945690780570386,1.0143002898395685,0.4713160453243465,48.5,17.06,25.872,175,218,0.0,0.26,-1,0,12.779419898986816
2016-10-28 22:36:44.025899,34.2,0.5186161890519932,1.1962319244111903,1.0127722507163492,0.47173039948728884,48.5,17.39,24.848,171,213,0.0,0.26,-1,0,28.000873565673828
2016-10-28 22:36:46.338302,34.2,0.5112814063886608,1.1978608351254612,1.0155102980558417,0.4717806242343123,48.5,17.18,25.872,175,218,-0.01,0.26,-1,0,91.0322265625
2016-10-28 22:36:48.649946,34.2,0.5130323789417496,1.1986752904825966,1.0123573197674425,0.47009809520903006,48.5,17.12,25.872,173,215,-0.01,32.0,-1,0,30.011959075927734
2016-10-28 22:36:50.949723,34.2,0.5156933057350263,1.198844968682,1.0118405195436544,0.4700792609288961,48.5,17.330000000000002,25.872,170,211,0.0,0.26,0,0,43.86259460449219
2016-10-28 22:36:53.255444,34.2,0.5153762004695063,1.1988789043218806,1.014431974511976,0.4706945140799322,48.5,17.17,24.848,176,219,0.0,0.26,-1,0,61.10467529296875
2016-10-28 22:36:55.554076,34.2,0.5133770585781844,1.1948744988159645,1.0140617666593588,0.47071962645344406,48.5,17.42,25.872,170,211,0.0,0.26,-1,0,6.785660743713379
2016-10-28 22:36:57.863861,34.2,0.51155025650508,1.1976572212861774,1.0112814808400377,0.4690622098016734,48.5,17.45,24.848,170,215,0.0,0.26,0,0,82.16648864746094
2016-10-28 22:37:00.173224,34.2,0.5064007427367443,1.197012444128445,1.0135524202849522,0.4688236422533123,48.5,17.09,25.872,172,214,-0.01,0.26,0,0,15.527364730834961
2016-10-28 22:37:02.484358,34.2,0.506011254747573,1.1959943749320257,1.0131275508702036,0.4680200463009387,48.5,17.35,25.872,172,214,-0.01,32.0,0,0,57.74365234375
2016-10-28 22:37:04.795848,34.2,0.507369292515126,1.1970803154082064,1.0140418897276746,0.4683716195301021,48.5,17.16,24.848,173,218,0.0,32.0,0,0,23.980571746826172
2016-10-28 22:37:07.104321,34.2,0.50742788805332,1.1959265036522644,1.0143599206346212,0.4692505526030108,48.5,17.330000000000002,25.872,171,213,-0.01,0.26,0,0,11.420929908752441
2016-10-28 22:37:09.415581,34.2,0.5091857541991374,1.1950441770153677,1.0179775222011371,0.4706756797997986,48.5,17.31,25.872,176,219,0.0,0.26,-1,0,19.205333709716797
2016-10-28 22:37:11.727527,34.2,0.5101853251447984,1.1967070233695192,1.014799697748133,0.47124698629718925,48.5,17.44,24.848,174,216,0.0,32.0,-1,0,22.951705932617188
2016-10-28 22:37:14.043649,34.2,0.5076209086497234,1.1981323202445064,1.015435759562026,0.4693384459103017,48.5,17.64,25.872,173,214,-0.01,0.26,0,0,9.01516342163086
2016-10-28 22:37:16.358163,34.2,0.5076381426315453,1.1993540032802095,1.0139623820009378,0.46929449925665623,48.5,17.17,24.848,175,217,0.0,0.26,0,0,9.852153778076172
2016-10-28 22:37:18.669020,34.2,0.5091064778827573,1.1982341271641483,1.015564959617973,0.46769986353866466,48.5,17.05,25.872,175,217,0.0,0.26,-1,0,10.686908721923828
2016-10-28 22:37:20.980706,34.2,0.5057113834638747,1.1947387562564418,1.0167526062861012,0.46943889540434836,48.5,17.09,25.872,173,215,-0.01,0.26,0,0,19.166400909423828
2016-10-28 22:37:23.291938,34.2,0.5069660173404975,1.1962997956909516,1.0151624517513689,0.469081044081807,48.5,17.52,24.848,170,211,-0.01,1.284,0,0,17.13016128540039
2016-10-28 22:37:25.609076,34.2,0.5095717953919444,1.1954514046939355,1.0145189360880944,0.4698846400341805,48.5,17.34,24.848,172,214,0.0,0.26,0,0,11.519062042236328
2016-10-28 22:37:27.919493,34.2,0.5084481397771669,1.1948744988159645,1.013216997062782,0.4690622098016732,48.5,17.34,24.848,175,217,0.0,0.26,0,0,43.34614181518555
2016-10-28 22:37:30.229004,34.2,0.5113158743523043,1.1969445728486838,1.014799697748133,0.4682021110088982,48.5,17.41,25.872,176,218,-0.01,0.26,0,0,55.355796813964844
2016-10-28 22:37:32.534369,34.2,0.5115020013559795,1.1969785084885645,1.0162705906927605,0.4691877716692316,48.5,17.31,24.848,174,217,0.0,0.26,-1,0,23.43826675415039
2016-10-28 22:37:34.844751,34.2,0.5114847673741575,1.1978268994855805,1.0154034595480392,0.4694640077778601,48.5,17.29,24.848,174,217,-0.01,0.26,0,0,15.21005630493164
2016-10-28 22:37:37.156201,34.2,0.5097337948210686,1.1957568254528612,1.0123399274522187,0.46884875462682385,48.5,17.69,25.872,173,212,-0.01,30.976,-1,0,14.254185676574707
2016-10-28 22:37:39.467931,34.2,0.5098854538611001,1.1969445728486838,1.0155699288508941,0.47195013275551617,48.5,17.03,25.872,171,216,0.0,32.0,-1,0,26.299449920654297
2016-10-28 22:37:41.777832,34.2,0.5133184630399906,1.1937885583397838,1.014531359170397,0.46976535626000027,48.5,17.18,25.872,171,213,-0.01,1.284,-1,0,43.91535949707031
