Time,Temperature,NO2,CO,O3,SO2,Humidity,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1,PM 10
2016-11-01 18:44:17.548613,22.2,-128.90926640926642,394.4755600814664,-117.62199197860961,168.7077702702703,60.2,0.0,28.928,0,0,-0.01,29.952,-1,0,0.0006476058624684811
2016-11-01 18:44:48.891970,23.0,-131.22586872586874,396.23217922606926,-114.03743315508021,158.57263513513513,63.9,0.0,29.952,0,0,0.0,30.976,-1,0,5.5232062339782715
2016-11-01 18:45:20.223791,23.2,-120.14961389961391,387.540733197556,-309.10762032085563,166.17398648648648,59.1,0.0,29.952,0,0,0.0,30.976,0,0,5.595317840576172
2016-11-01 18:45:51.549917,23.7,34.41119691119689,390.8859470468432,-110.02673796791443,145.2702702702703,59.5,0.0,29.952,0,0,0.0,30.976,-1,0,5.018818378448486
2016-11-01 18:46:22.861688,24.2,-113.27220077220079,375.2291242362526,-105.08856951871657,142.73648648648648,58.1,-0.01,29.952,0,0,-0.01,30.976,-1,0,6.995627403259277
2016-11-01 18:46:54.172047,24.4,-214.33397683397683,373.0295315682281,-105.08856951871657,147.80405405405406,58.7,0.0,29.952,0,0,0.0,32.0,-1,0,5.5584306716918945
2016-11-01 18:47:25.459270,24.6,-101.90637065637067,389.3584521384929,-101.65441176470587,135.13513513513513,57.3,0.0,29.952,0,0,0.0,30.976,-1,0,5.647027492523193
2016-11-01 18:47:56.748204,24.5,-104.44015444015446,397.71384928716907,-98.39572192513369,151.60472972972974,56.2,0.0,28.928,0,0,-0.01,30.976,-1,0,6.202378273010254
2016-11-01 18:48:28.065488,24.2,-107.33590733590735,386.8991853360489,-98.04478609625669,134.5016891891892,54.8,0.0,30.976,0,0,-0.01,30.976,-1,0,5.445939064025879
2016-11-01 18:48:59.393136,24.4,-97.27316602316603,383.9816700610998,-275.9441844919786,126.2668918918919,58.9,0.0,27.904,0,0,-0.01,29.952,0,0,4.661565780639648
