Time,Temperature,NO2,CO,O3,SO2,Humidity,Shunt Voltage,Bus Voltage,Current,Power,Shunt Voltage1,Bus Voltage1,Current1,Power1,PM 10
2016-10-28 22:42:18.296373,34.2,0.5580751138310484,1.1966730877296385,0.971790986816543,0.4758927753968495,48.5,17.18,24.848,173,219,-0.01,0.26,-1,0,19.667171478271484
2016-10-28 22:42:20.610579,34.2,0.559498640729524,1.197114251048087,0.9722630639440419,0.4759869467975184,48.5,17.25,25.872,172,214,0.0,0.26,0,0,32.780540466308594
2016-10-28 22:42:22.924991,34.2,0.5579200079946528,1.1969785084885645,0.9717611714190169,0.4788372011910939,48.5,17.34,24.848,176,219,-0.01,0.26,-1,0,17.416622161865234
2016-10-28 22:42:25.235597,34.2,0.5544732116303047,1.200847171434958,0.9730780181430922,0.47576093543591325,48.5,17.47,25.872,174,217,0.0,0.26,-1,0,24.53571319580078
2016-10-28 22:42:27.545683,34.2,0.5573340526127135,1.1949084344558452,0.9736619030113142,0.4779771023983189,48.5,17.54,25.872,173,217,0.0,0.26,-1,0,14.307120323181152
2016-10-28 22:42:29.856381,34.2,0.560966975980736,1.1977250925659386,0.9709313095212034,0.48044439309584136,48.5,17.3,24.848,174,216,0.0,0.26,0,0,30.272056579589844
2016-10-28 22:42:32.168121,34.2,0.5559863552342534,1.196164053131429,0.9719251561054111,0.4758299944630703,48.5,17.34,25.872,173,214,0.0,0.26,-1,0,63.563865661621094
2016-10-28 22:42:34.474022,34.2,0.5587748134930107,1.198539547923074,0.9740495031791554,0.4763573543068158,48.5,17.46,25.872,170,211,-0.01,0.26,-1,0,9.223252296447754
2016-10-28 22:42:36.793891,34.2,0.5603741270060683,1.1977929638456999,0.9721984639160686,0.4738649512357816,48.5,17.67,24.848,172,214,0.0,32.0,0,0,110.92167663574219
2016-10-28 22:42:39.094297,34.2,0.5597192356968425,1.198064448964745,0.9737637722861955,0.47266583540059903,48.5,17.330000000000002,24.848,175,218,-0.01,0.26,-1,0,9.22620964050293
2016-10-28 22:42:41.405042,34.2,0.5593883432458648,1.1969106372088032,0.973569972202275,0.4699160305010701,48.5,17.42,25.872,171,213,0.0,0.26,-1,0,19.48793601989746
2016-10-28 22:42:43.716279,34.2,0.5579510291619317,1.1979287064052224,0.9740246570145501,0.4759555563306288,48.5,17.68,24.848,170,212,-0.01,32.0,0,0,24.026517868041992
2016-10-28 22:42:46.026867,34.2,0.5576029027291326,1.1970463797683257,0.9732320643636444,0.4724586583191274,48.5,17.57,25.872,173,215,0.0,1.284,-1,0,29.28144073486328
2016-10-28 22:42:48.336565,34.2,0.5560690783469976,1.196639152089758,0.9722630639440419,0.4725402735330406,48.5,17.5,24.848,172,214,-0.01,0.26,0,0,12.199247360229492
2016-10-28 22:42:50.647367,34.2,0.5593090669294847,1.198064448964745,0.9727699257019878,0.47195013275551617,48.5,17.52,25.872,172,214,0.0,0.26,-1,0,38.11263656616211
2016-10-28 22:42:52.962216,34.2,0.5578545188637299,1.1997272953188967,0.9735848799010381,0.4728604562953144,48.5,17.330000000000002,25.872,175,218,0.0,0.26,-1,0,66.9787826538086
2016-10-28 22:42:55.275143,34.2,0.5576959662309698,1.1984377410034321,0.9720245407638318,0.4740470159437414,48.5,17.43,26.896,170,211,0.0,32.0,-1,0,15.507850646972656
